y_test,y_pred
52.91960526315789,51.83459766656657
53.50050438596491,52.17370044733112
54.08140350877193,52.613437301473226
54.662302631578946,53.396226986504416
55.243201754385964,54.618110015457596
55.82410087719298,55.16636143026378
56.405,56.133031214061475
77.34,56.40586297707757
61.71714285714286,74.34234148550705
46.09428571428571,60.24111864540252
47.23333333333333,47.32347584538864
46.807222222222215,51.50556311619923
46.38111111111111,48.434988950519134
45.955,48.673714460807076
52.992222222222225,46.501281717312764
65.52314814814815,54.70652685623909
78.05407407407408,63.81168838909389
90.58500000000001,73.99291730449173
49.7875,83.35054599340255
51.0428125,48.74262546761414
52.298125,51.21851792218014
53.553437499999994,53.34878189644152
54.808749999999996,52.36625530186838
52.834895833333334,56.43802468928049
50.861041666666665,51.89303901664051
48.887187499999996,52.74402719057573
46.913333333333334,49.214943382767366
49.73466666666667,50.40284884048982
52.556,49.86529344642598
55.37733333333333,53.93657031821119
58.19866666666667,54.00110643247923
61.019999999999996,58.38408256490217
62.75749999999999,59.24299491856217
64.495,62.49264758827293
66.2325,62.48775969927044
67.97,67.8549790473672
67.99583333333334,64.0296064279152
68.02166666666666,65.68791158008639
66.21322115384615,65.63438586725948
64.40477564102564,65.99945194863353
62.596330128205125,62.32705280817409
60.78788461538461,62.273084638917716
58.9794391025641,59.73506233788015
57.17099358974359,61.63079629546527
55.362548076923076,59.12421467368259
53.554102564102564,59.139946399118315
51.74565705128205,50.94267155490516
49.93721153846154,54.4053647623673
48.12876602564103,50.99581891610204
46.320320512820516,49.70463569319968
44.511875,48.12203069354354
42.70342948717949,47.352109569373965
40.89498397435897,44.94118953927814
39.08653846153846,43.93808681568929
39.2014,41.95210593420533
40.29412173913043,43.514215336887524
41.38684347826087,43.062745169792734
42.479565217391304,44.24312197597856
41.498000000000005,44.51591244316622
40.55414285714286,44.19523519510325
39.610285714285716,43.25008117590114
38.66642857142857,42.94535609359696
30.23190476190476,41.938327236418715
40.0,36.781372868250514
37.529375,42.229118802070076
35.058749999999996,39.92998763667737
36.25466666666667,37.53233313782511
36.90714336917563,39.934381122079905
37.55962007168459,38.28292474015335
38.21209677419355,39.49911482803915
33.67065573770491,38.91044270320584
34.6326077011056,37.28379501468122
35.59455966450629,37.41458211602181
36.55651162790698,39.16043640360602
35.42788461538461,34.48941374333789
37.638173076923074,37.237111107213266
39.848461538461535,37.357135072072204
42.058749999999996,39.33631350694133
41.4356862745098,40.67028192553943
41.88835875090777,40.84763586086103
42.341031227305734,40.293950142758106
42.793703703703706,41.42199318439525
48.24597222222222,41.32480103924854
47.172102693602696,47.572874793247344
46.098233164983164,45.16397394893358
45.02436363636364,45.069859474031745
46.29898106060606,43.75388678857053
47.57359848484849,45.59515260706258
48.84821590909091,46.53466345915037
50.12283333333333,47.960990794825804
48.37684210526316,48.14192991219399
93.33,50.03856587240433
81.50737804878048,84.44839997723703
69.68475609756098,72.42976594790053
52.07731707317073,63.02323261833433
59.29821138211382,51.99751352786715
66.51910569105691,56.41410554002259
73.74,64.78027534741743
66.73859649122807,66.90252824310416
83.6314601608187,65.4136585282794
100.52432383040936,77.53960120055423
117.4171875,94.4347072670275
52.918181818181814,101.14150503120791
54.333333333333336,51.941396325458115
79.16666666666667,54.07366751731591
104.0,80.56176156921802
49.6536559139785,93.15567919074901
49.22808542413381,52.008566445496776
48.80251493428913,50.11766396070683
48.37694444444444,57.47232733553671
44.726,48.277767214923664
44.130296296296294,53.920307460243556
43.534592592592595,44.37187749293135
42.93888888888889,51.79391474032833
44.888023255813955,43.168020707995396
46.0,52.26924818556124
45.5821,45.7932139701095
45.1642,52.02591254539598
35.59984615384616,44.25895279820568
32.0,49.72818101292573
43.375,33.31505536124867
54.75,49.111833054581666
36.325,51.30540389417557
45.56545454545455,41.91796720443655
39.33263636363637,45.68090835049732
33.09981818181818,44.83507953780246
25.873035714285717,32.287386396627085
25.37338183421517,36.180486854793074
24.87372795414462,30.241248274837073
24.374074074074073,35.37935015574046
20.18318181818182,19.80665232748128
27.5,27.9068538266388
33.52294117647059,29.734544998257498
39.54588235294118,38.297702590790514
35.71551724137931,32.49894205171059
34.83967816091954,37.343756572726825
33.96383908045977,31.90295227967466
33.088,35.44885395426396
31.28410256410256,31.095160655121504
37.40787393162393,34.10291830854594
43.531645299145296,35.17688081203181
49.65541666666667,43.34931615057003
45.72564903846154,44.58654937624546
41.79588141025641,44.77862049728828
37.86611378205128,38.787961310966814
33.93634615384615,39.45179647273474
37.719574468085106,32.19769837871246
30.0,44.31647638179849
53.24285714285715,30.187334182436967
76.48571428571428,53.34285151722348
36.43910256410256,66.16730505990739
22.995625,36.011244058312556
26.97875,25.917355236403413
30.961875,32.528576299899946
32.42984126984127,30.394544766848515
24.186666666666667,36.863192334913364
29.568411458333333,27.434507368668548
34.95015625,35.15144965545299
25.55,29.279299557428793
29.509349593495937,28.681094964458705
33.46869918699187,31.873609478644322
37.428048780487806,35.833770757001375
37.271036585365856,32.30860289832553
37.1140243902439,36.912646782604156
36.95701219512195,34.732671064110924
36.8,35.98330544818403
41.26571428571429,34.88834578866544
38.51705882352941,41.14415122695594
38.8185294117647,36.96549670205662
39.12,38.69212916157167
39.2,37.65878273032209
41.50264367816092,38.66457787058119
43.80528735632184,40.08524274925363
46.10793103448276,42.30333881672213
43.561503831417625,43.37765615596862
41.01507662835249,45.33423009352181
38.46864942528736,41.965709070061095
35.922222222222224,41.23548938301976
29.45450980392157,32.2532497124839
34.44847823406092,32.34176452083548
39.442446664200276,35.869400549256234
44.43641509433962,39.599712968745
42.0030303030303,41.38605349755234
42.334242424242426,41.530947459625104
42.665454545454544,42.93053606217046
42.99666666666667,44.0515506216103
37.61871794871795,36.28188099580414
37.70541196581197,38.79285303237728
37.79210598290598,39.26533783893625
37.8788,39.591007240049855
38.78023255813953,34.89512233138254
40.3568911498708,39.05542820265717
41.933549741602064,39.2138247058728
43.51020833333333,40.602763603798486
34.38142857142857,42.189176001621405
36.12220238095238,35.19288866111606
37.86297619047619,37.26375828261445
39.60375,38.87547138976582
39.9751875,38.86256949851366
40.346625,40.2250914912763
40.7180625,39.79787001584451
41.0895,40.73132257706002
28.580166666666667,39.89262269783284
30.220111111111112,33.1030743198672
31.860055555555554,33.9374948917269
33.5,36.13738131755351
31.627142857142854,30.060824005076615
32.33,34.25409468735148
31.16142857142857,33.24978744306283
29.99285714285714,33.014560723325886
26.425,29.429390059563513
28.78666666666667,29.39321182125961
31.148333333333337,31.725046738662815
33.510000000000005,34.283928040120124
31.348125000000003,28.201372551238343
29.18625,32.82776050486831
27.024375000000003,30.626848576576656
24.8625,29.516140365572763
28.881,23.681771507866088
31.354185185185184,30.30533230420652
33.82737037037037,30.788643047908778
36.300555555555555,32.82245123349561
32.32555555555555,34.32835257670092
32.252037037037034,32.115397091685395
32.17851851851852,32.29455600828155
32.105000000000004,32.491469006192325
35.60375,31.58960760995579
38.23583333333333,35.33194915698801
40.867916666666666,36.94965982746028
43.5,39.17870985954395
42.94318181818182,39.763135330393936
42.38636363636364,42.989469243770195
41.82954545454545,41.68301311798626
41.27272727272727,41.962331704271875
40.76704545454545,36.29058472018704
40.26136363636364,40.573638265283265
39.75568181818182,39.588399398109665
39.25,39.132435445204074
38.6875,37.34604698632057
38.125,38.93479373642789
37.5625,39.66806642517951
37.0,39.158933636242374
35.50159090909091,32.915466442766146
34.003181818181815,36.38075240410846
32.50477272727272,35.739137795847
31.006363636363634,33.93954168069164
32.25477272727272,30.58260284511275
33.503181818181815,33.342079583830625
34.75159090909091,34.25811974238007
36.0,34.483732928020764
33.2645,35.39249077033795
30.529,33.59802875407706
27.7935,32.006354919764306
25.058,29.38321770547828
25.92575,27.49411904718893
26.7935,28.1909131246198
27.66125,29.154786113574453
28.529,29.077140668155163
29.39675,28.78165369292027
30.264499999999998,31.91748768113322
31.13225,32.08032463797671
32.0,32.45685475878796
31.273055555555555,28.970852098829745
30.546111111111113,31.60841623965333
29.819166666666668,31.019455386682434
29.092222222222222,29.785618608273595
28.365277777777777,28.43153282201122
27.638333333333335,29.087952774009906
26.91138888888889,29.92583189893916
26.184444444444445,28.790535572409524
25.457500000000003,23.38403626558725
24.730555555555558,26.45296506682499
24.003611111111113,26.629371705216425
23.276666666666667,25.02489409481708
24.915625000000002,23.09011048545224
26.554583333333333,25.538589935757987
28.19354166666667,27.23181289504917
29.8325,27.484874047058806
31.471458333333334,28.76691100965727
33.110416666666666,30.25606787596265
34.749375,32.190563855347854
36.388333333333335,32.68469679260259
38.02729166666667,34.87633058119596
39.666250000000005,35.823376186704934
41.30520833333333,38.057303226662796
42.94416666666667,38.87610778476907
44.583124999999995,39.79004101284098
46.22208333333333,43.300374009704534
47.861041666666665,44.67795636904914
49.5,45.81178142884183
42.18545454545455,43.90334496934447
34.870909090909095,40.54370844984691
27.55636363636364,35.39910954349598
20.241818181818182,29.37087603499336
21.681363636363635,22.971586239728495
23.12090909090909,25.69909157374661
24.560454545454547,27.568829220518868
26.0,27.701781822554768
25.359375,24.62436613296005
24.71875,26.719118879596802
24.078125,26.968499300192278
23.4375,25.399090440431035
23.301450892857144,23.915354181061225
23.165401785714284,24.595560083832495
23.029352678571428,24.90367081491164
22.89330357142857,23.932503351869848
22.757254464285715,23.825475710950478
22.621205357142856,23.7794706339082
22.48515625,24.178004565618423
22.349107142857143,23.244935046903393
22.213058035714287,23.84649800688344
22.077008928571427,23.234511041976088
21.94095982142857,23.81176902998856
21.804910714285715,23.011607687184725
21.66886160714286,22.452691392625177
21.5328125,24.04754075861713
21.396763392857142,23.803140513729097
21.260714285714286,23.29118319424491
21.12466517857143,19.495969909770523
20.98861607142857,21.545127291809116
20.852566964285714,21.35751959130831
20.716517857142858,20.336893802202773
20.58046875,20.376430686967407
20.44441964285714,20.840080219629378
20.308370535714285,21.985335690659156
20.17232142857143,21.32361103071269
20.036272321428573,17.680945425496137
19.900223214285713,20.11262723453159
19.764174107142857,20.710651736325378
19.628125,19.742304593099043
19.492075892857144,18.94338459997651
19.356026785714285,19.52239491068289
19.21997767857143,19.921030979067048
19.083928571428572,19.13550062445662
18.947879464285712,19.116603536459465
18.811830357142856,19.108172277822202
18.67578125,19.538637755699256
18.539732142857144,18.749610465803038
18.403683035714288,19.339116905007657
18.267633928571428,18.810051149553857
18.13158482142857,19.36074894085767
17.995535714285715,18.674927599629136
17.859486607142856,18.228175155121257
17.7234375,19.577291391545696
17.587388392857143,19.39947444427033
17.451339285714287,18.960917775874204
17.31529017857143,15.727111015588825
17.17924107142857,17.443522481363285
17.043191964285715,17.31071456422783
16.90714285714286,16.42184806712186
16.77109375,16.440057568438572
16.635044642857142,16.84791461801926
16.498995535714286,17.831386902875376
16.36294642857143,17.24988227245628
16.226897321428574,14.146855343105273
16.090848214285714,16.18993544892795
15.954799107142858,16.707280109725325
15.818750000000001,15.874510544247078
15.682700892857143,15.203406373461645
15.546651785714285,15.65700355833927
15.41060267857143,16.001586961998452
15.274553571428571,15.306894308376023
15.138504464285715,15.28082278754247
15.002455357142857,15.235106922900936
14.86640625,15.60183846354912
14.730357142857143,14.910720639710492
14.594308035714286,15.420470993537172
14.458258928571428,14.931057571818151
14.322209821428572,15.392071622535475
14.186160714285714,14.788514346439133
14.050111607142858,14.384077018069913
13.9140625,15.484154160673782
13.778013392857144,15.339819770796932
13.641964285714286,14.934021113626796
13.50591517857143,12.195474361984372
13.369866071428572,13.584888506580933
13.233816964285715,13.463240246264563
13.097767857142857,12.700050260931988
12.961718750000001,12.725988711356292
12.825669642857143,13.016782461659368
12.689620535714287,13.814024207361129
12.553571428571429,13.310540435313523
12.417522321428573,10.706820705961404
12.281473214285715,12.370398215887018
12.145424107142858,12.769896431233484
12.009375,12.109999907673556
11.873325892857144,11.568481721584375
11.737276785714286,11.863550672765204
11.60122767857143,12.144414752431311
11.465178571428572,11.561877373887828
11.329129464285716,11.495095525610756
11.193080357142858,11.410355783176156
11.057031250000001,11.712091070644155
10.920982142857143,11.112357432409274
10.784933035714287,11.535640313079647
10.64888392857143,11.087900020028906
10.512834821428573,11.452101201869546
10.376785714285715,10.933433017006257
10.240736607142859,10.561206354777884
10.1046875,11.425498195176036
9.968638392857144,11.242499611398257
9.832589285714286,10.931087537391887
9.69654017857143,8.668813003671774
9.560491071428572,9.74205703753203
9.424441964285714,9.627474557780461
9.288392857142858,8.98790230399853
9.15234375,9.019381460711593
9.016294642857144,9.173440174163847
8.880245535714286,9.81609638240305
8.74419642857143,9.384490100130964
8.608147321428572,7.365472650719993
8.472098214285715,8.562928004678923
8.336049107142857,8.824358523260225
8.200000000000001,8.325172768083153
